Detailed Percentile spectrum:
    62.335     1.000000    870021736   8388608.00
    62.335     1.000000    870021736   9320675.55
    62.335     1.000000    870021736  10485760.00
    63.327     1.000000    870021742  11983725.71
    64.287     1.000000    870021764  13981013.34
    64.287     1.000000    870021764  16777216.00
    64.319     1.000000    870021787  18641351.10
    64.319     1.000000    870021787  20971519.98
    64.319     1.000000    870021787  23967451.45
    64.319     1.000000    870021787  27962026.68
    64.383     1.000000    870021808  33554432.00
    64.383     1.000000    870021808  37282702.28
    64.383     1.000000    870021808  41943039.96
    64.383     1.000000    870021808  47934902.91
    64.383     1.000000    870021808  55924053.19
    64.383     1.000000    870021808  67108864.00
    64.383     1.000000    870021808  74565404.57
    64.383     1.000000    870021808  83886080.31
    64.383     1.000000    870021808  95869805.31
    64.383     1.000000    870021808 111848106.39
    64.383     1.000000    870021808 134217728.00
    66.303     1.000000    870021811 149130807.90
    66.303     1.000000    870021811 167772160.62
    66.303     1.000000    870021811 191739610.61
    66.303     1.000000    870021811 223696215.56
    66.303     1.000000    870021811 268435456.00
    69.247     1.000000    870021814 298261615.80
    69.247     1.000000    870021814          inf
#[Mean    =        3.483, StdDeviation   =        1.583]
#[Max     =       69.184, Total count    =    870021814]
#[Buckets =           27, SubBuckets     =         2048]
